customer_id,age,income,employment_years,credit_score,num_dependents,loan_amount,loan_term_months,loan_purpose,past_defaults,default
7597,55,7948.0,23.0,636.0,1,13549.0,12,Car,0,0
7598,57,5853.0,19.0,722.0,0,18595.0,12,Car,0,0
7599,24,7211.0,17.0,620.0,1,10826.0,24,Home,1,0
7600,54,6645.0,0.0,761.0,1,11355.0,60,Car,1,0
7601,40,7215.0,0.0,672.0,1,6838.0,48,Business,0,0
7602,30,5801.0,3.0,688.0,4,20866.0,36,Home,0,0
7603,21,5570.0,7.0,595.0,0,6936.0,24,Home,0,0
7604,50,4948.0,23.0,764.0,0,6109.0,24,Home,0,0
7605,32,4818.0,1.0,626.0,4,27939.0,36,Car,0,0
7606,23,6992.0,24.0,613.0,1,12947.0,12,Car,0,1
7607,35,5744.0,19.0,696.0,3,23011.0,60,Other,0,0
7608,62,6875.0,24.0,600.0,0,14422.0,12,Other,0,0
7609,44,3618.0,23.0,662.0,1,14936.0,36,Home,0,0
7610,47,6811.0,17.0,561.0,3,13287.0,48,Business,0,0
7611,21,6443.0,6.0,698.0,0,17770.0,36,Home,1,0
7612,54,6321.0,19.0,650.0,2,27427.0,12,Car,0,1
7613,34,7976.0,8.0,672.0,1,27919.0,24,Car,0,0
7614,49,5790.0,2.0,683.0,4,26166.0,12,Home,0,1
7615,41,5534.0,13.0,731.0,3,8684.0,24,Car,0,0
7616,47,6161.0,1.0,591.0,2,17657.0,12,Business,0,0
7617,42,7301.0,23.0,744.0,3,6521.0,48,Home,1,0
7618,31,4941.0,14.0,661.0,0,17947.0,36,Other,0,0
7619,57,5299.0,2.0,628.0,4,14560.0,12,Car,0,0
7620,39,7359.0,7.0,597.0,4,13620.0,24,Education,0,0
7621,39,7126.0,6.0,616.0,2,13692.0,36,Business,0,0
7622,27,6152.0,24.0,726.0,0,16444.0,48,Education,1,0
7623,32,2695.0,16.0,522.0,0,12426.0,12,Education,1,0
7624,29,5264.0,13.0,749.0,1,13170.0,36,Education,1,0
7625,37,6039.0,1.0,749.0,4,20859.0,48,Business,0,0
7626,28,5569.0,10.0,754.0,0,9727.0,60,Home,0,0
7627,21,3609.0,4.0,610.0,3,18978.0,48,Home,0,0
7628,33,4542.0,11.0,549.0,3,11466.0,12,Car,1,0
7629,27,3985.0,20.0,633.0,0,22183.0,12,Education,0,0
7630,23,8176.0,9.0,815.0,4,14098.0,48,Business,0,0
7631,39,7620.0,9.0,690.0,4,11027.0,36,Education,2,0
7632,21,7040.0,1.0,684.0,3,8131.0,12,Car,0,0
7633,43,6773.0,15.0,525.0,4,8676.0,60,Home,0,0
7634,47,5076.0,5.0,739.0,4,21983.0,12,Education,0,0
7635,24,1964.0,1.0,839.0,4,18983.0,60,Home,0,0
7636,45,6454.0,18.0,720.0,2,13086.0,36,Car,0,0
7637,60,6725.0,8.0,577.0,0,22596.0,12,Other,0,0
7638,61,4829.0,0.0,579.0,0,16960.0,12,Other,0,0
7639,57,1752.0,2.0,653.0,1,14008.0,12,Car,0,0
7640,25,3941.0,11.0,578.0,3,20566.0,60,Car,0,0
7641,61,3295.0,14.0,682.0,4,21662.0,36,Business,0,1
7642,40,6847.0,14.0,748.0,1,17294.0,24,Car,0,1
7643,38,10514.0,19.0,669.0,2,12852.0,60,Education,0,0
7644,28,2510.0,11.0,619.0,0,30022.0,60,Other,0,0
7645,64,4713.0,17.0,667.0,1,20125.0,48,Education,0,0
7646,59,4937.0,14.0,750.0,2,9105.0,48,Other,2,0
7647,32,6250.0,18.0,739.0,2,24703.0,48,Business,0,0
7648,54,7423.0,22.0,672.0,0,17434.0,36,Car,0,0
7649,51,6588.0,18.0,688.0,4,15317.0,12,Business,0,0
7650,32,4965.0,3.0,759.0,4,12071.0,60,Car,0,0
7651,61,5693.0,4.0,768.0,2,24284.0,24,Business,0,0
7652,46,5967.0,22.0,735.0,1,6597.0,60,Home,1,0
7653,49,4967.0,1.0,656.0,3,18279.0,60,Other,0,0
7654,32,4236.0,22.0,601.0,4,11587.0,24,Business,0,0
7655,63,4685.0,8.0,653.0,0,16885.0,24,Business,0,0
7656,45,5145.0,12.0,652.0,0,22358.0,60,Education,1,0
7657,37,5682.0,1.0,683.0,4,15689.0,12,Home,0,0
7658,51,6481.0,3.0,768.0,2,12925.0,12,Business,0,0
7659,41,9228.0,6.0,675.0,2,16946.0,12,Car,0,0
7660,38,8961.0,14.0,663.0,4,24991.0,36,Home,0,1
7661,52,5051.0,5.0,810.0,0,14641.0,12,Other,0,0
7662,60,4636.0,16.0,717.0,2,23702.0,36,Car,0,0
7663,49,5195.0,10.0,693.0,3,26753.0,12,Other,1,0
7664,21,4199.0,12.0,634.0,1,7077.0,60,Business,0,0
7665,56,7925.0,0.0,647.0,1,21116.0,48,Home,0,0
7666,56,5984.0,20.0,626.0,2,3356.0,36,Business,0,0
7667,42,4641.0,13.0,538.0,3,13908.0,24,Car,0,0
7668,48,4103.0,19.0,510.0,1,20925.0,60,Car,1,0
7669,43,8902.0,1.0,843.0,1,26155.0,36,Business,0,0
7670,30,9613.0,24.0,711.0,0,17342.0,12,Education,0,0
7671,28,7179.0,13.0,623.0,1,14880.0,12,Home,0,0
7672,62,3450.0,1.0,533.0,2,24185.0,36,Education,0,0
7673,48,4886.0,2.0,717.0,4,15296.0,60,Education,0,0
7674,54,6630.0,15.0,617.0,0,19692.0,48,Business,0,0
7675,33,5868.0,0.0,744.0,1,8025.0,48,Car,0,0
7676,43,7153.0,19.0,536.0,1,17370.0,36,Education,1,0
7677,50,4928.0,11.0,614.0,2,5607.0,48,Other,0,0
7678,39,6084.0,23.0,730.0,3,24165.0,48,Car,0,0
7679,64,6653.0,22.0,826.0,1,6621.0,36,Business,0,0
7680,44,3006.0,19.0,640.0,4,23294.0,24,Car,1,0
7681,42,6761.0,24.0,540.0,1,5982.0,24,Business,0,0
7682,53,7937.0,12.0,850.0,3,19765.0,48,Car,1,0
7683,58,7273.0,19.0,727.0,0,23573.0,24,Other,2,0
7684,48,6138.0,16.0,750.0,3,27245.0,24,Car,0,1
7685,31,4148.0,23.0,575.0,4,11519.0,60,Home,0,0
7686,36,5709.0,3.0,791.0,4,7680.0,24,Home,0,0
7687,47,2880.0,9.0,830.0,2,31698.0,48,Business,1,0
7688,28,7276.0,4.0,690.0,2,20016.0,36,Education,0,0
7689,55,9121.0,15.0,821.0,4,23447.0,24,Business,0,0
7690,60,3696.0,20.0,789.0,3,15462.0,48,Home,0,0
7691,45,4792.0,22.0,536.0,4,8422.0,24,Other,0,0
7692,44,5347.0,10.0,694.0,2,21015.0,48,Business,0,0
7693,26,8735.0,16.0,631.0,4,13087.0,24,Other,0,0
7694,32,6701.0,5.0,563.0,2,15016.0,60,Car,0,0
7695,47,8402.0,10.0,764.0,4,26681.0,36,Home,0,0
7696,49,5570.0,4.0,653.0,0,17679.0,12,Business,0,0
7697,41,7705.0,22.0,658.0,4,40003.0,36,Business,0,0
7698,36,6768.0,20.0,704.0,4,22874.0,48,Education,0,0
7699,28,6410.0,9.0,764.0,0,23116.0,36,Business,0,0
7700,38,5582.0,19.0,589.0,4,23267.0,36,Car,1,0
7701,22,4929.0,8.0,736.0,0,22191.0,60,Home,1,0
7702,39,3907.0,14.0,712.0,4,19208.0,48,Home,1,0
7703,22,7856.0,13.0,772.0,0,26986.0,36,Education,0,0
7704,48,4287.0,22.0,760.0,0,18702.0,12,Car,1,0
7705,46,3629.0,5.0,610.0,3,26115.0,12,Education,0,0
7706,61,7085.0,13.0,717.0,0,26932.0,60,Car,0,0
7707,57,5678.0,11.0,669.0,2,15893.0,60,Business,0,0
7708,28,1500.0,6.0,770.0,2,24166.0,60,Education,0,0
7709,23,7465.0,20.0,798.0,4,19764.0,36,Business,0,0
7710,38,4322.0,8.0,771.0,3,38416.0,24,Car,0,0
7711,25,5104.0,4.0,648.0,0,12905.0,48,Business,0,0
7712,23,7663.0,16.0,634.0,4,19074.0,12,Home,0,0
7713,27,3786.0,15.0,844.0,4,13213.0,48,Other,1,0
7714,59,5181.0,11.0,731.0,3,34655.0,24,Business,0,0
7715,39,4118.0,7.0,574.0,2,18220.0,24,Business,0,0
7716,51,9662.0,0.0,601.0,1,17021.0,24,Other,0,0
7717,41,5708.0,18.0,769.0,0,18780.0,60,Home,2,1
7718,56,7859.0,12.0,669.0,2,7421.0,24,Home,0,0
7719,30,7886.0,3.0,639.0,1,13260.0,36,Home,0,0
7720,62,9751.0,21.0,655.0,0,21349.0,48,Home,0,0
7721,52,3232.0,17.0,675.0,3,26178.0,60,Home,0,0
7722,55,7156.0,5.0,775.0,0,19012.0,36,Car,0,0
7723,21,6347.0,8.0,775.0,3,2000.0,36,Education,0,0
7724,63,9989.0,6.0,587.0,2,19668.0,24,Other,0,0
7725,25,4463.0,7.0,731.0,4,20983.0,48,Car,0,1
7726,32,8801.0,7.0,780.0,0,22090.0,36,Home,0,1
7727,40,4892.0,18.0,700.0,1,13371.0,48,Car,0,0
7728,23,5318.0,3.0,675.0,2,26849.0,60,Business,0,0
7729,46,6684.0,20.0,791.0,3,18574.0,48,Business,0,0
7730,44,6014.0,22.0,679.0,2,15128.0,60,Other,0,0
7731,36,5988.0,7.0,517.0,4,10365.0,48,Education,0,0
7732,40,6274.0,12.0,787.0,0,11382.0,12,Education,0,0
7733,29,6799.0,5.0,613.0,3,31357.0,48,Home,0,0
7734,40,6004.0,20.0,674.0,4,11382.0,48,Education,0,0
7735,54,5905.0,18.0,658.0,3,19244.0,12,Car,0,0
7736,22,6346.0,10.0,682.0,1,18284.0,12,Other,0,0
7737,33,7280.0,24.0,794.0,3,14495.0,12,Education,0,0
7738,40,6553.0,14.0,647.0,4,20339.0,12,Home,0,0
7739,46,7322.0,10.0,678.0,3,20447.0,24,Home,0,0
7740,59,4819.0,19.0,623.0,1,17897.0,24,Education,0,0
7741,36,5551.0,3.0,703.0,3,3429.0,24,Business,0,0
7742,56,2839.0,24.0,750.0,4,20231.0,36,Home,0,0
7743,35,6051.0,4.0,726.0,4,23819.0,12,Car,0,0
7744,61,9149.0,10.0,526.0,2,21701.0,48,Car,0,0
7745,63,8109.0,11.0,751.0,1,16460.0,36,Car,0,0
7746,34,4886.0,21.0,686.0,0,22889.0,60,Business,0,0
7747,22,5713.0,12.0,850.0,1,13283.0,60,Home,0,0
7748,59,8310.0,5.0,649.0,3,13132.0,24,Car,2,0
7749,21,4130.0,9.0,778.0,3,16867.0,48,Home,0,0
7750,51,7138.0,2.0,668.0,1,19446.0,48,Business,0,0
7751,25,4529.0,19.0,517.0,0,13924.0,36,Education,0,1
7752,49,7273.0,2.0,520.0,3,7935.0,36,Education,0,0
7753,32,6037.0,17.0,622.0,3,23921.0,24,Education,1,0
7754,43,7752.0,16.0,631.0,1,18454.0,48,Home,0,0
7755,43,8056.0,7.0,763.0,3,19233.0,24,Education,1,0
7756,35,6117.0,0.0,699.0,0,19448.0,60,Home,0,0
7757,34,6019.0,13.0,679.0,4,12911.0,12,Car,0,0
7758,64,4675.0,16.0,790.0,4,28387.0,24,Car,0,0
7759,26,4630.0,5.0,590.0,4,13797.0,36,Other,0,0
7760,25,6325.0,9.0,791.0,0,5837.0,36,Education,1,0
7761,24,5870.0,4.0,531.0,1,12356.0,48,Car,0,0
7762,63,5146.0,14.0,625.0,4,25064.0,24,Car,0,0
7763,27,5240.0,14.0,691.0,1,24798.0,36,Car,1,1
7764,22,7795.0,1.0,560.0,2,4813.0,60,Education,0,0
7765,34,7046.0,14.0,596.0,2,24021.0,60,Car,0,0
7766,48,6599.0,0.0,637.0,1,16326.0,60,Other,2,1
7767,29,5276.0,3.0,599.0,2,17140.0,12,Home,0,0
7768,49,6733.0,18.0,710.0,4,5009.0,24,Car,0,0
7769,44,4461.0,10.0,561.0,4,2000.0,36,Education,0,0
7770,55,6860.0,18.0,742.0,1,8828.0,48,Car,0,1
7771,38,7322.0,0.0,726.0,2,25093.0,36,Business,0,0
7772,31,8475.0,3.0,638.0,2,14142.0,24,Education,0,0
7773,51,6177.0,15.0,697.0,0,17190.0,60,Car,0,0
7774,27,6967.0,5.0,654.0,3,11193.0,12,Business,1,0
7775,51,1670.0,11.0,688.0,0,17740.0,12,Car,0,0
7776,54,4597.0,15.0,643.0,0,24130.0,36,Home,0,1
7777,34,7846.0,21.0,732.0,3,15944.0,12,Home,0,0
7778,46,5755.0,5.0,679.0,2,2748.0,48,Home,1,0
7779,43,4249.0,12.0,626.0,2,14576.0,24,Education,1,0
7780,42,5888.0,1.0,568.0,3,23445.0,60,Car,0,0
7781,40,5581.0,22.0,559.0,3,16198.0,60,Car,0,0
7782,46,7862.0,2.0,741.0,1,18007.0,36,Education,0,0
7783,64,3387.0,2.0,668.0,2,17778.0,12,Home,1,0
7784,23,8924.0,17.0,669.0,1,21628.0,60,Car,0,0
7785,35,2687.0,1.0,636.0,3,15585.0,24,Car,1,0
7786,30,8490.0,8.0,703.0,3,21727.0,24,Other,0,0
7787,55,6066.0,6.0,850.0,0,6720.0,24,Home,0,0
7788,33,4894.0,18.0,607.0,0,25779.0,60,Car,0,0
7789,28,5548.0,12.0,752.0,2,19447.0,60,Education,0,0
7790,25,8204.0,1.0,538.0,3,7253.0,48,Education,0,0
7791,28,6889.0,10.0,678.0,0,13371.0,48,Education,2,0
7792,42,5030.0,18.0,569.0,0,14353.0,12,Home,0,0
7793,54,8490.0,13.0,656.0,3,14314.0,36,Education,1,0
7794,25,7095.0,14.0,763.0,3,20410.0,36,Education,0,0
7795,45,5638.0,15.0,843.0,2,13187.0,48,Education,0,0
7796,51,5131.0,12.0,585.0,4,13315.0,60,Car,0,0
7797,33,9343.0,2.0,605.0,2,20566.0,48,Business,0,1
7798,62,9499.0,20.0,625.0,1,20035.0,24,Business,0,0
7799,30,6701.0,8.0,580.0,3,9450.0,36,Business,1,0
7800,26,5265.0,15.0,671.0,1,14758.0,12,Car,0,1
7801,39,4488.0,15.0,777.0,0,27823.0,24,Business,0,0
7802,52,9546.0,4.0,835.0,0,15775.0,24,Car,1,0
7803,24,3678.0,7.0,650.0,2,19029.0,36,Education,0,0
7804,49,6390.0,12.0,696.0,0,14897.0,24,Business,0,0
7805,50,5519.0,13.0,668.0,1,31871.0,48,Car,0,0
7806,47,7264.0,17.0,807.0,2,24175.0,60,Home,0,0
7807,51,7693.0,16.0,605.0,0,20118.0,60,Business,0,0
7808,31,5250.0,16.0,652.0,4,17110.0,12,Education,0,1
7809,55,5731.0,4.0,693.0,3,8173.0,60,Education,0,0
7810,54,8156.0,24.0,534.0,0,10075.0,48,Home,0,0
7811,55,5296.0,6.0,617.0,3,24046.0,48,Business,1,0
7812,59,5715.0,15.0,720.0,3,16653.0,48,Car,1,0
7813,30,7019.0,12.0,751.0,4,18474.0,48,Home,0,0
7814,50,8610.0,22.0,679.0,0,22924.0,12,,0,0
7815,30,4449.0,7.0,621.0,0,7873.0,36,Home,0,0
7816,52,6417.0,5.0,775.0,3,16896.0,48,Business,0,0
7817,52,6101.0,20.0,687.0,2,13079.0,48,Car,0,0
7818,44,4578.0,12.0,704.0,2,16395.0,12,Education,1,0
7819,26,6428.0,12.0,850.0,0,18318.0,36,Home,0,0
7820,46,7019.0,14.0,652.0,1,18715.0,36,Car,0,0
7821,52,5871.0,9.0,589.0,3,20699.0,12,Business,0,0
7822,33,7053.0,2.0,720.0,2,29395.0,36,Business,1,1
7823,41,5603.0,22.0,718.0,1,17235.0,60,Car,1,0
7824,59,4287.0,14.0,630.0,2,17584.0,48,Car,0,0
7825,23,7095.0,11.0,780.0,3,23968.0,60,Car,0,1
7826,50,6458.0,4.0,602.0,3,15699.0,60,Car,0,0
7827,49,3840.0,23.0,664.0,2,25315.0,36,Education,0,1
7828,59,6636.0,17.0,649.0,4,17758.0,24,Car,0,1
7829,21,7340.0,24.0,598.0,0,24900.0,12,Business,0,0
7830,49,7280.0,24.0,659.0,0,14292.0,24,Education,0,0
7831,45,8862.0,16.0,707.0,4,10047.0,36,Home,2,0
7832,31,8618.0,3.0,747.0,4,13244.0,48,Car,0,0
7833,40,4411.0,4.0,600.0,4,11576.0,60,Business,0,0
7834,28,8494.0,21.0,582.0,3,29848.0,12,Education,1,0
7835,63,5439.0,6.0,534.0,0,10744.0,60,Car,0,0
7836,22,7556.0,0.0,735.0,2,15482.0,48,Home,0,0
7837,34,5914.0,13.0,578.0,4,22337.0,60,Other,0,1
7838,24,6119.0,13.0,796.0,2,19766.0,36,Home,0,0
7839,50,8245.0,1.0,737.0,4,11722.0,24,Home,0,0
7840,53,6540.0,22.0,711.0,2,16667.0,60,Home,0,0
7841,54,5394.0,8.0,704.0,3,15000.0,24,Car,0,0
7842,26,7323.0,9.0,764.0,4,2399.0,36,Home,0,0
7843,41,5575.0,13.0,662.0,4,19055.0,12,Home,0,0
7844,32,5375.0,15.0,651.0,1,18597.0,60,Home,0,0
7845,59,9476.0,6.0,655.0,2,12843.0,24,Home,0,0
7846,46,6701.0,11.0,739.0,1,19646.0,60,Home,0,0
7847,46,6232.0,18.0,700.0,3,2000.0,60,Business,0,0
7848,30,3818.0,11.0,580.0,3,2000.0,36,Home,0,0
7849,49,5045.0,10.0,659.0,0,33041.0,48,Other,0,0
7850,51,5556.0,8.0,623.0,2,6780.0,60,Business,0,0
7851,37,10445.0,12.0,577.0,1,14397.0,12,Home,2,0
7852,27,7007.0,23.0,647.0,3,14257.0,60,Car,0,0
7853,49,3940.0,20.0,673.0,2,27573.0,48,Home,0,0
7854,59,8703.0,2.0,563.0,4,26162.0,12,Education,0,0
7855,45,7792.0,19.0,707.0,4,8807.0,60,Home,0,0
7856,64,6594.0,16.0,666.0,1,11900.0,12,Education,2,0
7857,46,3000.0,12.0,601.0,4,13242.0,12,Education,0,0
7858,31,7497.0,0.0,850.0,2,23257.0,36,Business,0,0
7859,23,2941.0,12.0,579.0,3,17454.0,24,Home,0,0
7860,38,4633.0,8.0,623.0,2,25918.0,60,Car,0,0
7861,27,6138.0,4.0,771.0,0,14910.0,48,Education,0,0
7862,47,6170.0,12.0,662.0,3,17858.0,36,Education,0,0
7863,56,6817.0,10.0,791.0,4,20700.0,48,Business,0,0
7864,37,4161.0,4.0,658.0,3,6276.0,36,Home,0,0
7865,27,4620.0,24.0,572.0,4,5643.0,24,Education,0,0
7866,45,6740.0,10.0,579.0,2,15958.0,48,Business,0,0
7867,60,2725.0,14.0,649.0,1,14995.0,24,Home,0,0
7868,43,6357.0,3.0,664.0,1,18312.0,24,Other,0,0
7869,54,4505.0,22.0,643.0,3,29573.0,24,Business,0,0
7870,42,6535.0,9.0,743.0,4,24232.0,60,Home,0,0
7871,50,4879.0,15.0,679.0,3,15646.0,60,Business,0,0
7872,31,8426.0,16.0,650.0,4,28538.0,36,Home,0,0
7873,61,5253.0,5.0,819.0,4,23947.0,48,Home,0,0
7874,52,5670.0,13.0,678.0,1,10072.0,48,Education,0,0
7875,34,4458.0,1.0,589.0,1,15760.0,48,Education,0,0
7876,31,5375.0,17.0,611.0,2,19972.0,12,Education,0,0
7877,38,8917.0,9.0,752.0,1,10718.0,12,Home,1,0
7878,37,5035.0,8.0,720.0,2,29863.0,24,Home,0,0
7879,32,9177.0,2.0,762.0,3,19439.0,24,Car,0,0
7880,24,8532.0,23.0,725.0,4,7066.0,12,Business,0,0
7881,63,6792.0,10.0,693.0,4,17574.0,48,Other,0,0
7882,48,8097.0,12.0,708.0,2,3733.0,12,Home,1,0
7883,32,6074.0,10.0,701.0,4,21767.0,60,Home,0,0
7884,28,5719.0,16.0,667.0,0,24147.0,24,Car,0,0
7885,51,5881.0,18.0,595.0,2,22371.0,12,Education,0,1
7886,62,6086.0,20.0,673.0,4,12971.0,12,Home,0,0
7887,55,6734.0,9.0,562.0,2,14424.0,60,Car,0,0
7888,26,6646.0,21.0,800.0,2,17763.0,48,Business,2,0
7889,38,9279.0,6.0,653.0,3,30218.0,24,Business,0,0
7890,54,5641.0,9.0,576.0,4,22628.0,36,Car,1,0
7891,45,5781.0,17.0,739.0,4,4119.0,12,Car,0,0
7892,46,7140.0,2.0,562.0,1,17351.0,24,Car,1,0
7893,35,5730.0,1.0,567.0,3,16475.0,36,Business,0,0
7894,60,4351.0,10.0,615.0,2,35670.0,48,Home,1,0
7895,25,5589.0,4.0,742.0,0,21603.0,24,Education,0,0
7896,57,5564.0,1.0,629.0,4,19580.0,24,Education,0,0
7897,53,5312.0,9.0,704.0,3,26565.0,24,Education,2,0
7898,52,7539.0,3.0,828.0,1,15701.0,36,Education,0,0
7899,22,5946.0,4.0,764.0,1,12880.0,24,Car,0,0
7900,37,7184.0,17.0,657.0,0,27642.0,48,Education,0,0
7901,51,4190.0,8.0,744.0,3,20401.0,48,Car,0,0
7902,40,4200.0,22.0,739.0,0,12837.0,12,Home,1,0
7903,53,8510.0,8.0,620.0,3,25810.0,24,Car,1,0
7904,45,8008.0,15.0,634.0,0,12387.0,60,Car,0,0
7905,64,6057.0,22.0,744.0,4,18536.0,60,Car,0,0
7906,49,9307.0,7.0,627.0,1,22028.0,24,Car,2,0
7907,59,6963.0,11.0,730.0,2,15958.0,36,Business,0,0
7908,29,4931.0,22.0,653.0,4,14909.0,60,Car,0,0
7909,41,8101.0,8.0,655.0,2,18061.0,24,Car,0,0
7910,53,4110.0,9.0,687.0,4,14170.0,48,Car,0,0
7911,49,4244.0,5.0,592.0,3,19745.0,36,Education,0,0
7912,44,6518.0,15.0,704.0,2,25814.0,48,Education,0,0
7913,22,6623.0,1.0,672.0,0,24805.0,12,Home,1,0
7914,39,3055.0,13.0,808.0,1,24789.0,36,Education,0,0
7915,63,4817.0,22.0,817.0,0,19354.0,12,Car,0,0
7916,36,3894.0,21.0,556.0,4,38476.0,12,Car,1,0
7917,57,5468.0,1.0,827.0,3,8749.0,60,Home,0,0
7918,23,4396.0,12.0,624.0,2,31130.0,48,Education,0,1
7919,42,7442.0,19.0,709.0,2,17382.0,48,Other,0,0
7920,39,8051.0,14.0,508.0,0,14612.0,36,Home,0,0
7921,46,7129.0,23.0,630.0,4,24885.0,36,Home,0,0
7922,52,6859.0,16.0,715.0,3,25909.0,24,Education,0,0
7923,36,5433.0,20.0,601.0,0,8535.0,24,Education,0,0
7924,39,8417.0,13.0,589.0,4,8697.0,48,Business,1,0
7925,55,3989.0,2.0,707.0,1,22698.0,36,Other,0,0
7926,61,6322.0,13.0,795.0,2,20355.0,60,Education,1,0
7927,55,9583.0,14.0,786.0,4,29070.0,48,Education,0,0
7928,50,5384.0,12.0,748.0,4,26333.0,60,Other,0,0
7929,27,5042.0,19.0,685.0,4,9716.0,48,Business,2,0
7930,41,6406.0,22.0,768.0,0,12777.0,36,Car,0,0
7931,26,5866.0,23.0,710.0,4,19207.0,60,Business,0,1
7932,39,7002.0,1.0,812.0,3,28266.0,48,Car,0,1
7933,31,4801.0,14.0,850.0,1,21710.0,36,Car,0,0
7934,40,5260.0,21.0,831.0,3,8430.0,48,Car,0,0
7935,31,6032.0,22.0,795.0,0,18848.0,24,Education,1,0
7936,63,4142.0,22.0,737.0,2,8684.0,12,Home,2,0
7937,37,6200.0,6.0,637.0,2,3216.0,36,Car,0,0
7938,31,7013.0,20.0,727.0,2,17284.0,24,Car,0,0
7939,31,3617.0,3.0,722.0,0,23570.0,48,Car,0,0
7940,42,5678.0,3.0,652.0,4,16917.0,48,Education,0,0
7941,56,6046.0,22.0,599.0,0,11814.0,36,Business,0,0
7942,46,5883.0,13.0,683.0,0,13634.0,12,Home,1,0
7943,48,4692.0,24.0,754.0,4,26423.0,12,Business,0,0
7944,21,7577.0,14.0,846.0,1,27337.0,48,Car,0,0
7945,33,5282.0,9.0,774.0,0,15986.0,24,Education,1,0
7946,45,5454.0,12.0,645.0,3,18988.0,60,Education,0,0
7947,57,6542.0,1.0,638.0,2,17314.0,36,Other,1,0
7948,37,7630.0,4.0,707.0,0,11816.0,24,Car,0,0
7949,29,6000.0,3.0,628.0,3,16940.0,60,Home,0,0
7950,41,6810.0,22.0,716.0,3,15811.0,36,Car,2,0
7951,49,5180.0,21.0,680.0,3,9853.0,48,Business,0,0
7952,35,4553.0,12.0,646.0,2,27434.0,24,Business,0,1
7953,41,4516.0,17.0,606.0,0,16044.0,24,Car,0,0
7954,23,6393.0,13.0,587.0,4,25041.0,48,Other,0,0
7955,40,9266.0,15.0,750.0,0,19223.0,48,Car,0,0
7956,55,4902.0,15.0,850.0,2,23467.0,48,Home,0,0
7957,46,6771.0,13.0,612.0,4,15210.0,12,Home,0,0
7958,62,7465.0,20.0,629.0,3,12047.0,36,Business,0,0
7959,53,6749.0,9.0,757.0,4,11075.0,24,Education,0,0
7960,56,8177.0,9.0,647.0,0,19179.0,24,Business,1,0
7961,46,3986.0,24.0,658.0,2,25988.0,60,Home,0,0
7962,64,4372.0,20.0,643.0,2,18993.0,36,Car,0,0
7963,46,4054.0,12.0,742.0,0,11958.0,12,Car,0,0
7964,21,6662.0,19.0,675.0,1,14326.0,48,Education,0,0
7965,31,5272.0,21.0,724.0,1,14415.0,60,Car,0,0
7966,61,3726.0,13.0,793.0,3,11470.0,24,Home,0,0
7967,26,7424.0,3.0,645.0,2,2852.0,36,Business,0,0
7968,35,9260.0,6.0,700.0,4,27588.0,48,Other,0,0
7969,33,8039.0,11.0,670.0,0,9147.0,36,Business,0,0
7970,40,5910.0,22.0,732.0,1,18855.0,36,Business,0,0
7971,64,7737.0,13.0,677.0,0,24946.0,36,Other,0,0
7972,56,6146.0,23.0,594.0,1,21489.0,36,Home,0,0
7973,34,6427.0,9.0,626.0,3,24117.0,60,Business,0,0
7974,37,8924.0,23.0,650.0,2,14809.0,36,Business,1,0
7975,58,8011.0,16.0,634.0,1,14287.0,60,Home,1,0
7976,57,8467.0,1.0,850.0,4,14835.0,24,Other,1,0
7977,21,6866.0,15.0,706.0,1,9166.0,36,Education,0,0
7978,27,7022.0,21.0,589.0,1,16776.0,60,Other,1,0
7979,40,2810.0,12.0,646.0,1,9806.0,60,Car,0,0
7980,28,2992.0,12.0,756.0,4,15071.0,60,Car,1,0
7981,21,3820.0,5.0,655.0,1,9767.0,24,Car,2,1
7982,30,4090.0,21.0,744.0,0,27880.0,12,Car,1,0
7983,28,5097.0,9.0,691.0,4,26087.0,60,Car,0,1
7984,23,6159.0,6.0,682.0,1,19938.0,48,Home,1,0
7985,31,3736.0,1.0,588.0,2,13257.0,24,Business,0,0
7986,33,6838.0,10.0,689.0,1,16306.0,12,Car,0,0
7987,51,8708.0,8.0,690.0,1,13085.0,60,Home,0,0
7988,55,5154.0,14.0,690.0,1,8544.0,12,Home,0,0
7989,46,7258.0,19.0,644.0,4,16599.0,24,Education,0,0
7990,63,4077.0,5.0,672.0,2,24961.0,48,Car,0,0
7991,64,6999.0,14.0,660.0,2,16478.0,12,Business,0,0
7992,37,5770.0,11.0,675.0,2,26229.0,24,Car,0,0
7993,28,5147.0,18.0,749.0,3,29521.0,36,Home,0,0
7994,64,3469.0,2.0,746.0,2,12224.0,48,Home,0,1
7995,50,5249.0,12.0,646.0,1,32127.0,60,Education,1,0
7996,55,4724.0,12.0,675.0,0,16034.0,24,Home,0,1
7997,50,5755.0,20.0,733.0,2,11814.0,60,Car,0,0
7998,25,4010.0,24.0,522.0,4,30862.0,48,Business,2,0
7999,52,4251.0,13.0,703.0,2,16276.0,60,Business,0,0
8000,42,6433.0,4.0,630.0,3,30557.0,60,Business,0,1
8001,48,6701.0,19.0,793.0,3,19310.0,60,Home,0,0
8002,33,6139.0,13.0,597.0,2,12358.0,60,Business,0,0
8003,63,5147.0,19.0,717.0,3,15839.0,24,Education,0,0
8004,52,4998.0,3.0,614.0,3,22152.0,12,Home,0,0
8005,24,5391.0,23.0,688.0,1,14209.0,60,Car,0,0
8006,45,4309.0,6.0,833.0,0,13429.0,24,Car,0,0
